PROJECT ID,ORIGINAL SUBMISSION DATE,PROJECT NAME,WORKSPACE,PROJECT GROUP,AWARDED,BRAND,PRODUCT,AGENCY,CAMPAIGN,VENDOR,PHASE,SUBMISSION,BID NAME,BIDFILE TYPE,BID TOTAL,BID TYPE,AVERAGE BID,DIVERSITY:: WOMAN DIRECTOR,DIVERSITY:: MIINORITY DIRECTOR,DIVERSITY:: WOMAN EDITOR,DIVERSITY:: MIINORITY EDITOR,DIVERSITY:: WOMAN OWNED,DIVERSITY:: MINORITY OWNED,SPEND:: ANIMATION,SPEND:: ART DEPARTMENT LABOR,SPEND:: ART DEPARTMENT MATERIALS,SPEND:: AUDIO POST,SPEND:: BEHIND THE SCENES,SPEND:: CATERING / CRAFT SERVICE,SPEND:: COLOR GRADING,SPEND:: COVID LABOR,SPEND:: CUSTOM,SPEND:: DESIGN,SPEND:: DIRECTOR/ CREATIVE FEES,SPEND:: DO NOT USE,SPEND:: EDITORIAL GRAPHICS,SPEND:: EDITORIAL LABOR,SPEND:: EDITORIAL MISC,SPEND:: EDITORIAL OFFLINE,SPEND:: EDITORIAL PREP,SPEND:: EQUIPMENT COSTS,SPEND:: EXPENDABLES,SPEND:: FILM STOCK & DIGITAL MEDIA,SPEND:: FINISHING,SPEND:: FOREIGN PRODUCTION SERVICES,SPEND:: HAIR & MAKEUP,SPEND:: INTERACTIVE,SPEND:: LOCATION & TRAVEL EXPENSES,SPEND:: MEALS,SPEND:: MISCELLANEOUS,SPEND:: MUSIC,SPEND:: OTHER LABOR,SPEND:: PHOTO RETOUCHING,SPEND:: PRE-PRODUCTION EXPENSES,SPEND:: PRE-PRODUCTION LABOR,SPEND:: PRODUCTION COVID 19 COSTS,SPEND:: PRODUCTION STAFF,SPEND:: PRODUCTION SUSTAINABILITY,"SPEND:: PROPS, WARDROBE, ANIMALS",SPEND:: SHOOTING CREW LABOR,SPEND:: SOCIAL MEDIA,SPEND:: SPECIAL INSURANCE,SPEND:: STILL PHOTOGRAPHER FEES,SPEND:: STILL PHOTOGRAPHY PRODUCTION,SPEND:: STILLS POST PRODUCTION,SPEND:: STUDIO & LOCATIONS COMBINED,SPEND:: STUDIO RENTAL & STAGE EXPENSES,SPEND:: TALENT,SPEND:: TALENT EXPENSES,SPEND:: VFX,SPEND:: WARDROBE,Women Work Pitched,Women Work Awarded,AvgBidPrice LUT.Average Bid Price
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Option B_ Films & Versions + KV Photos (Canada + latam + mexico),,Original,573190.63,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Option B_ Films & Versions + KV Photos (Canada + Latam + USA + Mexico),,Original,574950,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Option C_ Liquid Scenes & Pack Shots,,Original,193060.88,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Update for Option A: Films & Versions + KV Photos + Liquid Scenes & Pack Shots (worldwide),,Original,768011.21,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,"Update for Option A_ Films & Versions + KV Photos + Liquid Scenes & Pack Shots (can, latam, mex)",,Original,766251.51,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Option A_ Films & Versions + KV Photos + Liquid Scenes & Pack Shots (Canada + Latam + USA + Mexico),,Original,768011.21,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Update for Option B_ Films & Versions + KV Photos (worldwide),,Original,574950,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Update for Option B_ Films & Versions + KV Photos (Canada + latam + mexico),,Original,573190.63,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Update for Option B_ Films & Versions + KV Photos (Canada + latam + USA + mexico),,Original,574950,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Update for Option C_ Liquid Scenes & Pack Shots,,Original,193060.88,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Michelob Ultra - TABLE TOP ONLY - DIRECTOR RADAMES - SHOOTING IN BRAZIL OPTION 1 - 3 SHOOTING DAYS - UP TO 21 SHOTS,,Original,235429,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Michelob Ultra - TABLE TOP ONLY - DIRECTOR RADAMES - SHOOTING IN BRAZIL OPTION 2 - 2 SHOOTING DAYS - UP TO 14 SHOTS,,Original,179840,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Michelob Ultra - TABLE TOP ONLY - DIRECTOR RADAMES - SHOOTING IN BRAZIL OPTION 3 - 1 SHOOTING DAY - UP TO 6 SHOTS,,Original,100321,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Michelob Ultra - FULL PACKAGE LIVE ACTION + TABLE TABLE TOP - URUGUAY & BRAZIL OPTION 1: SHOOTING LIVE ACTION 3 DAYS URUGUAY + TABLE TOP 2 DAYS IN BRAZIL,,Original,694626,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Michelob Ultra - FULL PACKAGE = LIVE ACTION + TABLE TABLE TOP - SHOOTING URUGUAY & BRAZIL OPTION 1: SHOOTING LIVE ACTION 3 DAYS IN URUGUAY + TABLE TOP 3 DAYS IN BRAZIL,,Original,750215,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Michelob Ultra - FULL PACKAGE = LIVE ACTION + TABLE TABLE TOP - SHOOTING IN URUGUAY & BRAZIL OPTION: SHOOTING LIVE ACTION 3 DAYS IN URUGUAY + TABLE TOP 1 DAY IN BRAZIL,,Original,615107,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Michelob Ultra - LIVE ACTION ONLY - DIRECTOR FEDERICO MAZZARIZI 3 DAYS IN URUGUAY,,Original,514786,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Production & Usage OP 1 WW,,Original,702062,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Production & Usage OP 2 Canadá + Latam + Mexico,,Original,658579,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Production & Usage OP 3 Canadá + Latam + Mexico + USA,,Original,681785,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,TABLE TOP,,Original,141800,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,230622_Offer_TheM_v01,,Original,738189,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Film & Video Production,Bud Light x NFL - D. Mercadante - 062323,Bud Light_D Merc_062323,Original,1167284,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Film & Video Production,Bud Light x NFL - D Mercadante - 062623,BudLight_Merc_ABID_V8,Original,1179574,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Film & Video Production,Bud Light x NFL - D Mercadante - 062623 V2,BudLight_DMerc_V9,Original,1177465,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,1,n/a,n/a,The Martin Agency,n/a,"Park Pictures, LLC",Film & Video Production,Bud Light x NFL - D. Mercadante - 062823,BudLight_DMerc_V10,Original,1167013,firm-bid,1172834,,,,,1,,,53879,41735,,,,,,,,82500,,,,,,,66505,,7280,,,,,73508,,1200,,,,15875,232910,0,,,,,,,,,,,93250,,,,,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Editorial,Cartel Bud Light,,Original,218960,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,1,n/a,n/a,The Martin Agency,n/a,Cartel - Evyn,Editorial,Cartel Edit,Cartel Edit EXPORT,Original,284975,firm-bid,251967.5,,,,,,,6000,0,0,0,0,0,,,,0,0,,,145080,14475,40050,4350,0,,0,72175,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Finishing,Cartel Bud Light,,Original,72900,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Audio Post,Overcoast - Audio Post Proposal 3,,Original,5850,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Audio Post,Sound Lounge audio mix / Bud Light x NFL,SL Bud Light NFL 071923 ABID,Original,21300,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,1,n/a,n/a,The Martin Agency,n/a,Co3,Color Grading,Company 3 Bid Package for Bud Light Color,BudLight_MartinAgency_Bid_v2,Original,28000,firm-bid,28000,,,,,,,,,,,,,37500,,,,,,,,,,,2500,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,
235,6/23/2023 15:09,Bud Light - NFL 2023,NAZ,The Martin Agency,1,n/a,n/a,The Martin Agency,n/a,Co3,Color Grading,Company3 Color,Company3 Color EXPORT,Original,28000,firm-bid,28000,,,,,,,0,0,0,0,0,0,,,4000,0,0,,,0,0,0,0,0,,0,37500,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
242,7/25/2023 20:55,Natural Light 29 and Counting,NAZ,McKinney,1,n/a,n/a,McKinney,n/a,ABInBev Accounting,Film & Video Production,RadicalMedia Production,RadicalMedia Production EXPORT,Original,429995,firm-bid,429995,,,,,,,0,0,0,0,0,0,,,,0,32500,,,0,0,0,0,21650,,1400,0,,,0,32045,,750,0,0,0,0,74601,0,,0,,,,,,,0,,,,0,,0,,,
242,7/25/2023 20:55,Natural Light 29 and Counting,NAZ,McKinney,1,n/a,n/a,McKinney,n/a,Mackcut,Editorial,Mackcut Editorial,Mackcut Edit EXPORT,Original,105550,cost-plus,105550,,,,,,,0,0,0,14700,0,0,,,,0,0,,,11350,3500,16750,1500,0,,0,23450,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
243,7/25/2023 21:03,Bring the Aloha,NAZ,Duncan Channon,1,n/a,n/a,Duncan Channon,n/a,Biscuit Filmworks,Film & Video Production,Biscuit Production,Biscuit Production EXPORT,Original,1392924.55,firm-bid,1392924.55,,,,,,,0,39984,0,0,0,0,,,129988,0,110000,,,0,0,0,0,0,,0,0,,,0,0,,670423.28,0,0,0,11000,94082,48406,,0,,,,,,,0,,,,0,,0,,,
243,7/25/2023 21:03,Bring the Aloha,NAZ,Duncan Channon,1,n/a,n/a,Duncan Channon,n/a,Cabin Editorial,Editorial,Cabin Editorial,Cabin Edit EXPORT,Original,60000,cost-plus,60000,,,,,,,0,0,0,0,0,0,,,,0,0,,,56000,2950,19850,3200,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
243,7/25/2023 21:03,Bring the Aloha,NAZ,Duncan Channon,1,n/a,n/a,Duncan Channon,n/a,Framestore Pictures,Finishing,Framestore Finishing,Framestore Finishing EXPORT,Original,120000,cost-plus,120000,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,183400,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
244,7/26/2023 19:23,Bud Light Summer of Easy,NAZ,Anomaly,1,n/a,n/a,Anomaly,n/a,Arts and Sciences,Film & Video Production,Arts & Science Production,Arts & Science Production EXPORT,Original,2029609.94,firm-bid,2029609.94,,,,,,,0,0,0,0,0,0,,,118450,0,110000,,,0,0,0,0,120400,,9300,0,,,0,141240,,1000,0,0,0,0,359390.5,0,,0,,,,,,,0,,,,0,,0,,,
244,7/26/2023 19:23,Bud Light Summer of Easy,NAZ,Anomaly,1,n/a,n/a,Anomaly,n/a,Arcade Edit,Editorial,Arcade Editorial,Arcade Edit EXPORT,Original,128668.1,cost-plus,128668.1,,,,,,,0,0,0,13630,0,0,,,5700,0,0,,,60987.5,14075,26800,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
244,7/26/2023 19:23,Bud Light Summer of Easy,NAZ,Anomaly,1,n/a,n/a,Anomaly,n/a,The Mill,VFX,The Mill VFX,The Mill VFX EXPORT,Original,246600,cost-plus,246600,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,246600,,,
245,8/10/2023 0:37,Hanmac_Production Campaign,APAC,DRAFTLINE,1,Hanmac,n/a,DRAFTLINE,Hanmac 2023_Aug TV Commercial Production,Brabo Production,Film & Video Production,Brabo,,Original,316669000,firm-bid,321179300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,8/10/2023 0:37,Hanmac_Production Campaign,APAC,DRAFTLINE,0,Hanmac,n/a,DRAFTLINE,Hanmac 2023_Aug TV Commercial Production,,Film & Video Production,Cil,,Original,333033500,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,8/10/2023 0:37,Hanmac_Production Campaign,APAC,DRAFTLINE,0,Hanmac,n/a,DRAFTLINE,Hanmac 2023_Aug TV Commercial Production,,Film & Video Production,Planit,,Original,322856000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,8/10/2023 0:37,Hanmac_Production Campaign,APAC,DRAFTLINE,0,Hanmac,n/a,DRAFTLINE,Hanmac 2023_Aug TV Commercial Production,,Film & Video Production,Brabo Data,Brabo,Original,316669000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,8/10/2023 0:37,Hanmac_Production Campaign,APAC,DRAFTLINE,0,Hanmac,n/a,DRAFTLINE,Hanmac 2023_Aug TV Commercial Production,,Film & Video Production,Brabo Data,Brabo,Original,316669000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,9/27/2023 22:11,Corona Natural 2.0,GHQ,W+K,0,n/a,n/a,W+K,n/a,,Film & Video Production,KH Corona Hewitt Bid Package 2023,,Original,464122.1,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,9/27/2023 22:11,Corona Natural 2.0,GHQ,W+K,0,n/a,n/a,W+K,n/a,,Film & Video Production,Los York - Corona,ABID--202392814950,Original,424955.25,firm-bid,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,9/27/2023 22:11,Corona Natural 2.0,GHQ,W+K,0,n/a,n/a,W+K,n/a,,Film & Video Production,SUBMISSION JOJX CORONA RAFAELA CARVALHO X 3 DAYS BRAZIL V4,,Original,399124,firm-bid,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,9/27/2023 22:11,Corona Natural 2.0,GHQ,W+K,0,n/a,n/a,W+K,n/a,,Editorial,Corona Nature - Cosmo Offline Bid,,Original,150013,firm-bid,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,9/27/2023 22:11,Corona Natural 2.0,GHQ,W+K,0,n/a,n/a,W+K,n/a,,VFX,Corona Naturals,,Original,340000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,0,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,,Film & Video Production,"Nütrl, Director Paul Briganti, Tool",,Original,636639,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,0,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,,Film & Video Production,WW7 x DS x Nütrl Bid Package,,Original,613923,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,1,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,World War Seven,Film & Video Production,WW7 x DS x Nütrl Revised Bid Package,,Original,610798,firm-bid,627701.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,0,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,,Film & Video Production,Nütrl - Mike Diva // Lord Danger,,Original,649447.66,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,1,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,Arcade Edit,Editorial,Nutrl - Offline & Mix,Bid_12283_4,Original,127190.1,firm-bid,113910.05,,,1,,1,1,,,,10130,,,0,,,,,,,19475,60700,31450,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,0,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,,Editorial,Mackcut Edit & Mix Bid,,Original,100630,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,0,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,,Finishing,Nutrl | The Mill | Bid Submission | 10.12.23,abid_1116522_export,Original,189215,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,1,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,The Mill,Finishing,Nutrl | The Mill | Bid Revision | 10.17.23,abid_1116635_export,Original,169875,firm-bid,172501.25,,,,,,,,,,,,,,,169875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,0,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,,Finishing,Platige Image - Finishing Bid,Nutrl bid file - Nutrl bid,Original,162100,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,0,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,,Finishing,Trafik Bid,,Original,168815,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,0,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,,Talent,"Nütrl, Director Paul Briganti, Tool, Talent",,Original,62682,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,1,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,World War Seven,Talent,WW7 x DS x Nütrl Talent Estimate,,Original,60629,firm-bid,66490.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/10/2023 18:18,NUTRL,NAZ,The Martin Agency,0,Nütrl,Nütrl,The Martin Agency,Spring Equity Production,,Talent,Talent Bid - Lord Danger,,Original,76161,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,10/16/2023 17:36,Easy Receivers,NAZ,Anomaly,1,Bud Light,Bud Light,Anomaly,Easy Receivers,"RSA Films, Inc.",Film & Video Production,Production Bid,Production EXPORT,Original,753600,firm-bid,753600,,,,,,,0,63114,24375,0,0,0,,,41101,0,65000,,,0,0,0,0,56440,,800,0,,,0,59713,,0,0,0,0,12820,208967,0,,0,,,,,,,0,,,,0,,0,,,
251,10/16/2023 17:36,Easy Receivers,NAZ,Anomaly,1,Bud Light,Bud Light,Anomaly,Easy Receivers,Cabin Editorial,Editorial,Editorial/Finishing Bid,Editorial_Finishing EXPORT,Original,124500,cost-plus,124500,,,,,,,0,0,0,8950,0,0,,,,8650,0,,,58000,7250,15850,3550,0,,0,25000,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,Bid 1 submitted 24 October 2023 - LOS ANGELES,,Original,1097224,firm-bid,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,Bid 1 submitted 24 October 2023 - BULGARIA,,Original,729678,firm-bid,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,Bid 1 Submitted 24 October 2023 - SLOVENIA,,Original,715153,firm-bid,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
